num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,14,31,11,Wed,DPSICN,Italy,1,0,0,6.62,0
2,Mobile,RoundTrip,103,33,7,Fri,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,54,29,0,Sun,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,14,28,9,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,111,17,11,Mon,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,103,41,11,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,145,21,7,Tue,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,62,57,14,Wed,DPSICN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,150,20,9,Mon,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,100,20,12,Thu,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,29,22,7,Mon,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,39,23,6,Thu,DPSICN,Russia,1,0,1,6.62,0
1,Internet,RoundTrip,152,21,6,Mon,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,111,28,18,Tue,DPSICN,United States,1,1,1,6.62,0
1,Internet,RoundTrip,46,17,3,Thu,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,78,18,2,Sun,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,10,30,2,Fri,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,72,21,6,Mon,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,31,23,8,Sat,DPSICN,Philippines,0,0,0,6.62,0
1,Internet,RoundTrip,18,29,16,Thu,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,124,26,7,Tue,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,35,30,14,Thu,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,27,61,13,Fri,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,80,23,12,Sat,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,64,19,7,Sat,DPSICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,33,18,9,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,228,28,15,Thu,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,60,47,4,Tue,DPSICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,128,17,16,Fri,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,174,18,4,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,94,28,15,Thu,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,54,29,1,Mon,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,25,17,21,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,153,18,1,Tue,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,198,27,6,Tue,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,149,22,12,Thu,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,42,32,3,Sat,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,61,28,12,Thu,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,156,27,8,Tue,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,28,17,2,Sat,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,67,30,4,Tue,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,139,21,12,Wed,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,8,24,14,Sat,DPSICN,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,129,28,12,Sun,DPSICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,114,17,5,Fri,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,20,59,12,Fri,DPSIKA,Australia,1,0,1,8.15,0
1,Internet,RoundTrip,23,17,6,Tue,DPSIKA,Indonesia,1,1,1,8.15,0
1,Mobile,RoundTrip,21,17,7,Thu,DPSIKA,United Kingdom,0,1,1,8.15,0
2,Internet,RoundTrip,76,28,14,Fri,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,23,17,7,Sun,DPSKIX,Netherlands,1,0,0,7.0,0
1,Internet,RoundTrip,50,33,23,Fri,DPSKIX,Philippines,0,0,0,7.0,0
1,Internet,RoundTrip,4,57,9,Sun,DPSKIX,Japan,1,1,1,7.0,0
3,Mobile,RoundTrip,85,20,15,Tue,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,127,42,2,Fri,DPSKIX,Indonesia,1,0,1,7.0,0
1,Internet,RoundTrip,51,17,12,Sun,DPSKIX,Brazil,0,0,0,7.0,0
1,Internet,RoundTrip,66,28,3,Mon,DPSKIX,Indonesia,1,1,0,7.0,0
1,Internet,RoundTrip,43,22,6,Sun,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,37,56,15,Sun,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,52,51,13,Sat,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,92,22,12,Wed,DPSKIX,Japan,0,1,1,7.0,0
1,Internet,RoundTrip,46,20,12,Tue,DPSKIX,Japan,0,1,1,7.0,0
1,Internet,RoundTrip,196,17,22,Wed,DPSKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,66,32,5,Thu,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,154,29,6,Tue,DPSKIX,Japan,0,0,1,7.0,0
1,Internet,RoundTrip,27,52,10,Sun,DPSKIX,Indonesia,1,0,0,7.0,0
1,Internet,RoundTrip,41,23,8,Thu,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,9,49,5,Mon,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,OneWay,2,29,9,Tue,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,179,47,6,Mon,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,12,36,7,Tue,DPSKIX,Indonesia,1,0,1,7.0,0
1,Internet,RoundTrip,196,29,14,Tue,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,225,54,14,Sat,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,232,53,3,Tue,DPSKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,65,21,14,Thu,DPSKIX,Japan,1,1,1,7.0,0
1,Mobile,RoundTrip,28,60,12,Sat,DPSKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,58,31,9,Wed,DPSKIX,Indonesia,1,0,0,7.0,0
1,Internet,RoundTrip,57,26,5,Mon,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,21,30,9,Tue,DPSKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,25,1,3,Tue,DPSKIX,Japan,0,1,1,7.0,0
2,Internet,RoundTrip,54,18,8,Sat,DPSKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,61,22,10,Thu,DPSKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,117,22,11,Thu,DPSKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,89,23,4,Sat,DPSKIX,Japan,0,1,1,7.0,0
3,Internet,RoundTrip,37,44,14,Thu,DPSKIX,Japan,1,1,1,7.0,0
2,Internet,RoundTrip,85,29,6,Mon,DPSKIX,Indonesia,1,1,1,7.0,0
1,Internet,RoundTrip,25,25,15,Wed,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,16,21,4,Tue,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,16,19,3,Sat,DPSKIX,Japan,1,0,0,7.0,0
1,Mobile,RoundTrip,27,17,7,Tue,DPSKIX,Hong Kong,0,0,0,7.0,0
2,Internet,RoundTrip,23,21,14,Wed,DPSKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,81,45,23,Thu,DPSKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,28,17,1,Fri,DPSKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,82,29,19,Wed,DPSKTM,Canada,1,0,0,4.75,0
1,Internet,RoundTrip,41,29,16,Tue,DPSKTM,United Arab Emirates,1,0,1,4.75,0
1,Internet,RoundTrip,36,56,8,Sun,DPSKTM,Indonesia,0,1,1,4.75,0
2,Internet,RoundTrip,63,18,7,Thu,DPSKTM,Nepal,0,0,0,4.75,0
1,Internet,RoundTrip,107,19,0,Thu,DPSKTM,Indonesia,0,0,0,4.75,0
1,Mobile,RoundTrip,22,29,12,Wed,DPSKTM,Indonesia,0,0,0,4.75,0
1,Internet,RoundTrip,74,28,19,Wed,DPSKTM,Ireland,1,1,1,4.75,0
1,Internet,RoundTrip,79,29,7,Sat,DPSKTM,Canada,1,0,0,4.75,0
2,Mobile,RoundTrip,18,27,4,Fri,DPSKTM,Nepal,0,0,0,4.75,0
1,Internet,RoundTrip,75,26,4,Fri,DPSKTM,South Korea,0,0,0,4.75,0
1,Internet,RoundTrip,41,57,7,Mon,DPSKTM,Nepal,1,0,0,4.75,0
2,Internet,RoundTrip,18,23,12,Wed,DPSMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,168,43,15,Sat,DPSMEL,Nicaragua,1,0,0,8.83,0
2,Internet,RoundTrip,166,17,4,Fri,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,43,24,12,Wed,DPSMEL,Australia,1,0,1,8.83,0
2,Internet,OneWay,46,0,20,Mon,DPSMEL,Chile,1,1,0,8.83,0
1,Mobile,RoundTrip,202,20,3,Wed,DPSMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,41,29,0,Tue,DPSMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,204,23,3,Fri,DPSMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,87,30,11,Sun,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,29,18,11,Thu,DPSMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,68,21,9,Sun,DPSMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,59,20,23,Fri,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,49,21,13,Mon,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,13,20,15,Tue,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,45,31,10,Sun,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,74,17,10,Wed,DPSMEL,Australia,1,1,0,8.83,0
2,Mobile,RoundTrip,8,25,5,Sat,DPSMEL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,34,21,10,Wed,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,7,23,9,Sun,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,200,22,9,Wed,DPSMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,38,18,1,Sun,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,27,30,4,Wed,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,14,54,6,Thu,DPSMEL,Indonesia,0,1,0,8.83,0
1,Mobile,RoundTrip,29,24,7,Fri,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,97,30,0,Wed,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,84,25,22,Tue,DPSMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,10,22,7,Tue,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,8,17,8,Sun,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,0,1,2,Sat,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,54,17,10,Wed,DPSMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,28,43,11,Wed,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,245,17,10,Thu,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,7,18,21,Mon,DPSMEL,Chile,0,0,0,8.83,0
1,Internet,RoundTrip,21,19,16,Wed,DPSMEL,France,1,1,1,8.83,0
1,Internet,RoundTrip,96,17,1,Fri,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,160,19,4,Wed,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,33,23,15,Wed,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,28,29,4,Sun,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,36,31,11,Wed,DPSMEL,Australia,0,1,0,8.83,0
2,Internet,RoundTrip,33,29,5,Wed,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,108,19,13,Thu,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,22,30,5,Tue,DPSMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,21,39,7,Wed,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,191,18,11,Sun,DPSMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,33,25,12,Wed,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,5,19,13,Fri,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,86,22,12,Sat,DPSMEL,Hungary,1,1,1,8.83,0
1,Internet,RoundTrip,39,22,3,Thu,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,4,19,0,Sat,DPSMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,39,22,0,Thu,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,232,23,5,Fri,DPSMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,112,18,1,Mon,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,5,32,4,Sat,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,23,28,10,Sun,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,42,30,7,Sat,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,68,28,11,Sun,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,39,24,5,Sat,DPSMEL,Indonesia,1,1,1,8.83,0
2,Internet,RoundTrip,23,54,3,Sat,DPSMEL,Indonesia,1,1,1,8.83,0
1,Internet,RoundTrip,22,33,8,Tue,DPSMEL,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,27,18,7,Mon,DPSMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,206,17,10,Tue,DPSMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,11,30,4,Sun,DPSMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,131,49,10,Tue,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,33,25,3,Wed,DPSMEL,Australia,0,0,0,8.83,0
3,Mobile,RoundTrip,83,19,9,Tue,DPSMEL,Australia,0,0,0,8.83,0
2,Mobile,RoundTrip,87,19,11,Sun,DPSMEL,Australia,0,1,1,8.83,0
2,Internet,RoundTrip,47,22,11,Tue,DPSMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,36,29,2,Mon,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,48,18,7,Mon,DPSMRU,Réunion,1,1,1,7.42,0
2,Internet,RoundTrip,17,23,9,Sat,DPSMRU,Réunion,1,1,0,7.42,0
2,Internet,RoundTrip,67,20,13,Wed,DPSMRU,Réunion,1,1,1,7.42,0
1,Internet,RoundTrip,10,22,16,Thu,DPSMRU,Mauritius,1,0,0,7.42,0
1,Internet,RoundTrip,36,23,13,Wed,DPSOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,11,23,1,Mon,DPSOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,131,34,23,Thu,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,79,18,1,Wed,DPSOOL,Australia,1,1,0,8.83,0
1,Mobile,RoundTrip,59,34,12,Sun,DPSOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,8,26,7,Tue,DPSOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,152,21,5,Wed,DPSOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,35,20,1,Fri,DPSOOL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,144,18,0,Wed,DPSOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,4,27,8,Sun,DPSOOL,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,227,18,7,Sun,DPSOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,24,30,4,Thu,DPSOOL,United States,1,1,1,8.83,0
1,Internet,RoundTrip,109,45,7,Sun,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,61,22,13,Wed,DPSOOL,Australia,0,0,1,8.83,0
3,Internet,RoundTrip,99,18,21,Sun,DPSOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,54,29,5,Wed,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,7,29,5,Sun,DPSOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,133,31,8,Mon,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,11,17,13,Wed,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,19,29,5,Wed,DPSOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,57,31,8,Sun,DPSOOL,Australia,0,0,1,8.83,0
1,Mobile,RoundTrip,60,20,23,Sun,DPSOOL,Indonesia,1,0,1,8.83,0
1,Internet,RoundTrip,5,59,3,Mon,DPSOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,42,20,5,Mon,DPSOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,54,29,6,Wed,DPSOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,34,18,18,Sun,DPSPEK,United States,1,0,0,6.42,0
2,Internet,RoundTrip,41,19,15,Fri,DPSPEK,China,1,0,1,6.42,0
1,Internet,RoundTrip,53,17,15,Tue,DPSPEK,United Kingdom,0,0,0,6.42,0
1,Internet,RoundTrip,41,30,0,Mon,DPSPEK,Russia,1,0,1,6.42,0
2,Internet,RoundTrip,181,17,8,Mon,DPSPEK,China,1,1,0,6.42,0
1,Internet,RoundTrip,113,30,14,Sun,DPSPEK,Indonesia,0,0,0,6.42,0
1,Internet,RoundTrip,54,23,13,Tue,DPSPEK,United States,1,0,0,6.42,0
1,Internet,RoundTrip,31,25,14,Thu,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,3,58,9,Thu,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,135,30,15,Sat,DPSPEK,China,0,0,0,6.42,0
1,Mobile,RoundTrip,22,18,12,Fri,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,65,17,19,Sat,DPSPEK,Russia,0,0,0,6.42,0
1,Internet,RoundTrip,77,27,3,Sun,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,66,23,6,Fri,DPSPEK,Russia,0,0,1,6.42,0
2,Internet,RoundTrip,81,52,4,Tue,DPSPEK,Russia,1,0,0,6.42,0
1,Internet,RoundTrip,18,24,1,Fri,DPSPEK,Indonesia,0,0,0,6.42,0
2,Internet,RoundTrip,8,27,4,Thu,DPSPEK,China,1,1,1,6.42,0
2,Internet,RoundTrip,29,19,11,Thu,DPSPEK,China,1,0,1,6.42,0
1,Internet,RoundTrip,79,40,14,Mon,DPSPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,5,41,7,Wed,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,28,29,9,Mon,DPSPEK,China,0,0,0,6.42,0
1,Mobile,RoundTrip,16,1,5,Thu,DPSPEK,China,1,1,1,6.42,0
1,Internet,RoundTrip,6,18,5,Tue,DPSPEK,China,0,0,1,6.42,0
1,Internet,RoundTrip,116,17,11,Tue,DPSPEK,China,1,1,0,6.42,0
1,Internet,RoundTrip,81,22,11,Wed,DPSPEK,Germany,1,0,0,6.42,0
1,Internet,RoundTrip,36,20,7,Mon,DPSPEK,China,0,0,0,6.42,0
3,Internet,RoundTrip,47,35,3,Mon,DPSPEK,Indonesia,1,0,0,6.42,0
2,Internet,RoundTrip,15,23,7,Tue,DPSPEK,Ukraine,1,0,0,6.42,0
2,Internet,RoundTrip,123,29,12,Fri,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,123,29,13,Fri,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,61,17,9,Sun,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,18,18,12,Tue,DPSPEK,China,0,0,0,6.42,0
2,Mobile,RoundTrip,41,22,20,Wed,DPSPEK,China,1,1,0,6.42,0
1,Internet,RoundTrip,40,17,8,Fri,DPSPEK,Russia,0,1,1,6.42,0
1,Internet,RoundTrip,22,21,12,Mon,DPSPEK,Switzerland,1,0,0,6.42,0
2,Internet,RoundTrip,47,22,8,Fri,DPSPUS,South Korea,1,1,1,6.33,0
3,Internet,RoundTrip,103,21,13,Tue,DPSPUS,South Korea,1,0,1,6.33,0
1,Mobile,RoundTrip,113,17,8,Sun,DPSPUS,South Korea,1,0,1,6.33,0
1,Internet,RoundTrip,80,24,13,Fri,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,81,27,1,Mon,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,7,22,10,Mon,DPSPUS,South Korea,0,0,1,6.33,0
1,Internet,RoundTrip,105,27,0,Wed,DPSPUS,South Korea,0,0,0,6.33,0
1,Mobile,RoundTrip,15,17,14,Sat,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,116,0,9,Wed,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,29,29,13,Tue,DPSPUS,South Korea,0,0,1,6.33,0
1,Internet,RoundTrip,47,57,0,Fri,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,68,28,6,Fri,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,5,38,7,Fri,DPSPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,108,37,8,Tue,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,105,27,2,Wed,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,115,41,2,Fri,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,59,59,13,Fri,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,100,46,14,Wed,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,20,17,8,Thu,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,60,20,14,Sun,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,47,22,7,Wed,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,4,23,11,Wed,DPSPUS,South Korea,1,0,0,6.33,0
1,Mobile,RoundTrip,165,25,1,Mon,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,89,29,13,Wed,DPSPUS,Indonesia,0,1,1,6.33,0
2,Internet,RoundTrip,136,29,10,Tue,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,194,19,6,Wed,DPSPUS,South Korea,0,0,1,6.33,0
1,Internet,RoundTrip,13,28,6,Thu,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,10,27,5,Fri,DPSPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,53,55,14,Sun,DPSPUS,South Korea,1,1,1,6.33,0
2,Internet,RoundTrip,225,27,4,Sun,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,87,38,8,Fri,DPSPUS,South Korea,0,0,1,6.33,0
1,Internet,RoundTrip,11,29,11,Thu,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,19,20,3,Tue,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,194,23,3,Tue,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,25,18,13,Wed,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,91,27,8,Wed,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,84,59,4,Mon,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,83,58,15,Mon,DPSPUS,Indonesia,1,0,0,6.33,0
1,Internet,RoundTrip,15,19,3,Mon,DPSPUS,Australia,1,0,0,6.33,0
2,Internet,RoundTrip,3,25,5,Tue,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,105,26,6,Mon,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,47,57,5,Sun,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,69,20,10,Sat,DPSPUS,South Korea,0,0,0,6.33,0
1,Mobile,RoundTrip,156,27,11,Mon,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,113,23,23,Sat,DPSPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,105,27,2,Wed,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,82,17,10,Wed,DPSPUS,South Korea,1,0,1,6.33,0
1,Internet,RoundTrip,84,18,0,Fri,DPSPUS,South Korea,1,0,0,6.33,0
2,Internet,RoundTrip,109,22,11,Sat,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,112,27,6,Wed,DPSPUS,South Korea,0,0,1,6.33,0
1,Internet,RoundTrip,93,22,8,Mon,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,116,45,1,Thu,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,19,21,3,Fri,DPSPVG,Austria,0,0,0,5.33,0
1,Internet,RoundTrip,73,33,18,Mon,DPSPVG,(not set),0,0,0,5.33,0
1,Internet,RoundTrip,25,28,16,Wed,DPSPVG,Mexico,1,0,0,5.33,0
1,Internet,RoundTrip,8,25,13,Mon,DPSPVG,Russia,1,0,0,5.33,0
1,Internet,RoundTrip,18,21,17,Fri,DPSPVG,China,1,1,1,5.33,0
1,Mobile,RoundTrip,25,24,2,Wed,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,143,26,19,Mon,DPSPVG,Spain,1,0,1,5.33,0
1,Mobile,RoundTrip,44,31,13,Sat,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,8,41,2,Thu,DPSPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,18,39,8,Sun,DPSPVG,Philippines,0,0,0,5.33,0
2,Internet,RoundTrip,18,37,10,Thu,DPSPVG,Spain,1,0,0,5.33,0
1,Internet,RoundTrip,5,25,15,Thu,DPSPVG,Sweden,1,0,0,5.33,0
1,Internet,RoundTrip,96,20,14,Mon,DPSPVG,United States,1,1,1,5.33,0
